ax,ay,az,gx,gy,gz,label,sample_id
0.8518,0.0891,-1.0588,8.0763,4.4809,-48.5878,3,3_4
0.8135,0.0898,-1.0281,-4.5802,-6.1985,-46.2137,3,3_4
0.7341,0.0962,-1.0098,-16.5115,-9.7786,-42.9008,3,3_4
0.7046,0.0989,-0.9773,-26.4733,-7.2061,-38.3435,3,3_4
0.6758,0.0962,-0.9426,-33.7328,-3.9924,-33.9695,3,3_4
0.6716,0.1025,-0.9226,-38.5115,0.0458,-30.4198,3,3_4
0.6643,0.1003,-0.8982,-41.9466,5.0305,-26.5573,3,3_4
0.6733,0.1033,-0.8801,-45.9847,9.8931,-23.2137,3,3_4
0.6716,0.0999,-0.8691,-51.2824,15.1908,-20.6489,3,3_4
0.6863,0.1086,-0.8145,-56.4580,16.7481,-19.4427,3,3_4
0.6604,0.1206,-0.7861,-62.1221,16.5267,-18.9695,3,3_4
0.6328,0.1321,-0.7520,-68.9008,18.2824,-16.0916,3,3_4
0.6436,0.1565,-0.6589,-75.6412,18.7405,-13.1374,3,3_4
0.6272,0.1716,-0.5977,-79.1908,17.3206,-10.4427,3,3_4
0.5999,0.1804,-0.5366,-82.6718,16.7710,-7.2214,3,3_4
0.5999,0.1914,-0.4529,-86.0305,16.2061,-3.9847,3,3_4
0.6272,0.2090,-0.3796,-87.4885,11.6412,-0.5954,3,3_4
0.6287,0.2092,-0.3154,-88.6794,5.9466,1.1374,3,3_4
0.6055,0.2087,-0.2527,-87.2214,1.6641,5.2443,3,3_4
0.5725,0.2126,-0.1794,-82.8550,0.0076,11.3511,3,3_4
0.5510,0.2124,-0.1475,-76.3740,1.1069,18.5496,3,3_4
0.5479,0.2253,-0.1089,-68.3359,4.7176,26.6718,3,3_4
0.5754,0.2344,-0.0952,-60.9847,9.7481,34.8244,3,3_4
0.6313,0.2349,-0.0854,-54.6031,14.1374,41.3282,3,3_4
0.6489,0.2268,-0.0566,-49.3893,15.5496,45.2595,3,3_4
0.6687,0.2131,-0.0242,-44.5878,15.8779,49.7023,3,3_4
0.6843,0.2100,-0.0054,-39.7786,15.2214,53.4275,3,3_4
0.7146,0.2031,0.0332,-34.7939,13.9771,58.3511,3,3_4
0.7546,0.1855,0.0596,-30.5420,11.8779,61.6107,3,3_4
0.7493,0.1484,0.0647,-26.4580,10.1832,65.3511,3,3_4
0.7778,0.1338,0.1042,-22.2824,9.2824,69.5802,3,3_4
0.8274,0.1221,0.1208,-17.2214,7.1603,73.0305,3,3_4
0.8821,0.1299,0.1274,-12.3664,5.1450,77.1679,3,3_4
0.9902,0.1272,0.1833,-8.2595,0.2595,77.2824,3,3_4
1.0835,0.1135,0.2190,-3.6718,-8.4122,72.8244,3,3_4
1.0720,0.0615,0.2246,-0.0763,-17.0382,67.9847,3,3_4
1.0547,0.0173,0.2717,4.3740,-20.7557,67.1603,3,3_4
1.1458,0.0015,0.3154,16.1756,-21.4427,72.4198,3,3_4
1.2517,-0.0200,0.2793,29.7023,-21.1221,74.4962,3,3_4
1.3628,-0.0334,0.2512,40.3359,-14.6794,69.9084,3,3_4
1.4492,-0.0425,0.2551,48.3817,-7.3435,60.0992,3,3_4
1.5525,-0.0422,0.2798,55.5267,-3.8550,48.5344,3,3_4
1.6458,-0.0303,0.3049,63.7710,-4.6489,35.3588,3,3_4
1.6807,-0.0278,0.2922,73.9008,-10.3969,21.1908,3,3_4
1.6814,-0.0261,0.2207,86.5725,-16.0763,9.8321,3,3_4
1.6904,-0.0386,0.1201,95.8702,-18.6107,2.2214,3,3_4
1.6582,-0.0491,0.0427,100.2137,-20.0076,-5.4122,3,3_4
1.6367,-0.0747,-0.0293,103.8321,-19.4198,-11.6870,3,3_4
1.6533,-0.0823,-0.0657,110.2137,-19.2214,-19.4504,3,3_4
1.6262,-0.1028,-0.1438,119.8168,-21.6260,-29.1756,3,3_4
1.6133,-0.1045,-0.2327,130.0611,-24.0992,-39.5496,3,3_4
1.5024,-0.1094,-0.3425,138.0153,-25.7176,-49.4122,3,3_4
1.3735,-0.0854,-0.4724,142.0763,-25.6565,-56.3740,3,3_4
1.2590,-0.0647,-0.5964,139.9847,-23.3206,-58.6260,3,3_4
1.1047,-0.0237,-0.7295,135.1679,-21.8550,-52.9237,3,3_4
1.0574,0.0054,-0.8757,129.5038,-18.8168,-43.3359,3,3_4
1.0422,0.0330,-1.0251,118.7023,-10.8779,-37.7710,3,3_4
0.7461,-0.1294,-1.2798,100.0992,0.5573,-22.4733,3,3_4
1.1553,0.0674,-1.2366,67.0229,-8.6641,-53.4351,3,3_4
1.0583,0.0598,-1.2170,40.7405,-17.0611,-66.7099,3,3_4
0.9358,0.0544,-1.1777,13.8092,-28.6031,-70.9084,3,3_4
0.8447,0.0520,-1.0427,-3.9313,-39.7252,-62.0992,3,3_4
0.7187,0.0627,-0.9329,-16.9695,-48.4275,-53.5038,3,3_4
0.6921,0.0588,-0.8101,-22.7328,-50.2061,-45.6336,3,3_4
0.6736,0.0608,-0.7117,-21.4198,-44.4275,-40.1908,3,3_4
0.6807,0.0564,-0.6462,-17.3511,-32.2595,-34.0382,3,3_4
0.6377,0.0593,-0.6084,-10.8015,-17.1679,-28.5267,3,3_4
0.6577,0.0581,-0.5776,-4.4885,-1.4427,-20.3893,3,3_4
0.7053,0.0527,-0.5623,-0.6031,6.9847,-14.8931,3,3_4
0.7148,0.0464,-0.5461,1.2443,7.5878,-9.2214,3,3_4
0.7080,0.0393,-0.5227,1.3359,5.0763,-4.4198,3,3_4
0.7322,0.0315,-0.4971,2.2595,2.5038,0.6947,3,3_4
0.7634,0.0508,-0.4795,2.3282,1.6107,3.9695,3,3_4
0.7866,0.0645,-0.4785,0.9313,2.8397,6.1527,3,3_4
0.8208,0.0742,-0.4600,-0.8931,3.3282,8.2748,3,3_4
0.8713,0.0735,-0.4534,-2.8931,0.9466,9.8702,3,3_4
0.8979,0.0754,-0.4436,-4.0000,-2.4046,8.3893,3,3_4
0.9187,0.0769,-0.4341,-5.7099,-5.1756,7.8550,3,3_4
0.9268,0.0850,-0.4219,-7.2519,-5.5725,7.8473,3,3_4
0.9111,0.0818,-0.4238,-8.7099,-3.6031,9.8550,3,3_4
0.9204,0.0845,-0.4246,-9.9542,-0.7634,14.7634,3,3_4
0.9512,0.0886,-0.4226,-11.3740,-0.1832,19.5649,3,3_4
0.9795,0.0979,-0.4182,-12.2901,-0.7557,20.6641,3,3_4
0.9758,0.0935,-0.3992,-10.9008,-1.5344,18.8168,3,3_4
0.6279,-0.0322,-0.5955,7.8931,-12.2748,12.1374,3,3_5
0.6077,-0.0347,-0.6211,5.2290,-10.1679,17.6794,3,3_5
0.5701,-0.0317,-0.6746,3.7023,-9.0534,24.4122,3,3_5
0.5547,-0.0271,-0.7439,1.7099,-3.6031,33.2977,3,3_5
0.5850,-0.0198,-0.8101,-2.6870,7.0916,42.2824,3,3_5
0.6438,-0.0107,-0.8381,-10.3130,14.6641,45.8855,3,3_5
0.6289,0.0029,-0.8101,-15.5954,23.2290,61.5878,3,3_5
0.6975,0.0349,-0.7798,-19.7786,25.5420,67.6107,3,3_5
0.7869,0.0588,-0.7837,-23.7557,27.8473,75.0153,3,3_5
1.0525,0.0393,-0.8096,-31.9695,26.1374,69.6031,3,3_5
0.9717,0.0803,-0.8220,-41.5038,23.3053,68.7634,3,3_5
1.1162,0.0769,-0.8127,-52.8855,18.0916,61.5267,3,3_5
1.7927,-0.0337,-0.8223,-69.2290,12.1679,48.9313,3,3_5
1.4470,0.0688,-0.7766,-85.8168,-1.7481,26.1145,3,3_5
1.4946,0.0210,-0.7185,-97.2519,-2.8931,21.0305,3,3_5
1.4236,0.0620,-0.5806,-103.8244,1.7252,19.2595,3,3_5
1.3835,0.0430,-0.4324,-97.6794,17.9237,39.3130,3,3_5
1.4421,0.0264,-0.2859,-89.1679,33.8550,58.2061,3,3_5
1.6445,0.0264,-0.1562,-80.3282,35.3664,57.7481,3,3_5
1.7471,-0.0686,-0.1177,-70.0763,27.3206,48.3664,3,3_5
1.8235,-0.1084,-0.0972,-62.4122,21.6107,28.8092,3,3_5
1.8945,-0.0376,-0.1008,-62.3893,14.5344,2.3435,3,3_5
1.7830,-0.0652,-0.2156,-69.6107,10.3359,-5.3511,3,3_5
1.7590,-0.0874,-0.2073,-79.1985,-3.4809,-25.3817,3,3_5
1.7185,-0.0969,-0.1741,-83.2824,-13.1298,-39.3588,3,3_5
1.6589,-0.0874,-0.1321,-83.2519,-20.3359,-52.9924,3,3_5
1.5293,-0.0693,-0.0872,-79.9771,-20.2443,-64.7634,3,3_5
1.3672,-0.0417,-0.0481,-72.4809,-12.5954,-71.0382,3,3_5
1.3359,-0.0227,-0.0132,-62.4962,1.7634,-74.6107,3,3_5
1.3245,-0.0178,0.0022,-53.1069,15.9389,-77.1756,3,3_5
1.2207,0.0254,0.0405,-43.1069,25.8015,-78.2977,3,3_5
1.2173,0.0278,0.0522,-33.8397,29.5191,-81.1832,3,3_5
1.2200,0.0405,0.0510,-26.3969,26.6870,-86.5267,3,3_5
1.1453,0.0601,0.0652,-20.1527,21.2290,-90.5649,3,3_5
1.0979,0.0725,0.0659,-15.4962,14.9771,-94.5420,3,3_5
0.9929,0.0923,0.0713,-11.1145,11.4656,-96.5038,3,3_5
0.8931,0.1191,0.0737,-5.3969,11.7863,-93.9618,3,3_5
0.8423,0.1477,0.0725,0.0000,12.6641,-90.7557,3,3_5
0.8267,0.1582,0.0686,5.3359,11.8473,-87.5802,3,3_5
0.7739,0.1633,0.0771,10.1679,8.1908,-84.8702,3,3_5
0.7305,0.1382,0.0825,16.4809,5.3588,-82.6260,3,3_5
0.6812,0.1370,0.0906,25.6794,1.6336,-78.6718,3,3_5
0.6567,0.1396,0.0542,36.8015,-1.7023,-73.4809,3,3_5
0.6387,0.1477,-0.0117,44.8550,-2.4809,-68.5420,3,3_5
0.6106,0.1565,-0.0459,50.5649,-0.4198,-64.0305,3,3_5
0.5796,0.1816,-0.0715,55.8702,2.6183,-59.2901,3,3_5
0.5615,0.1824,-0.0752,60.7557,3.7252,-54.0840,3,3_5
0.5242,0.1892,-0.0957,66.2214,1.4427,-49.8321,3,3_5
0.4683,0.1934,-0.1252,72.1298,-3.1908,-43.1450,3,3_5
0.4463,0.2043,-0.1753,77.3969,-6.9924,-34.5038,3,3_5
0.4397,0.2178,-0.2427,82.4351,-9.8015,-26.6183,3,3_5
0.4312,0.2175,-0.3127,86.2901,-8.5038,-19.0534,3,3_5
0.4617,0.2136,-0.3809,89.1145,-5.8702,-13.1374,3,3_5
0.4707,0.2170,-0.4492,92.2672,-3.5344,-8.8321,3,3_5
0.4622,0.2090,-0.5422,93.6794,-0.5420,-4.7328,3,3_5
0.4387,0.2146,-0.6172,92.0687,4.3511,1.2519,3,3_5
0.4314,0.2249,-0.6770,91.1756,11.4656,10.4809,3,3_5
0.4641,0.2327,-0.7371,87.8397,18.5420,19.5038,3,3_5
0.5249,0.2507,-0.7568,81.2519,22.3893,26.0763,3,3_5
0.5740,0.2715,-0.7856,74.7176,21.6260,30.4809,3,3_5
0.6082,0.2725,-0.8135,67.6794,18.6336,31.9084,3,3_5
0.6138,0.2751,-0.8176,60.0611,15.1221,34.0763,3,3_5
0.6284,0.2744,-0.8452,52.3817,12.2443,38.5191,3,3_5
0.6587,0.2778,-0.8623,45.0534,8.9618,43.6183,3,3_5
0.6963,0.2627,-0.8877,36.7710,5.6412,48.1450,3,3_5
0.7236,0.2444,-0.9060,26.7710,4.5344,53.0076,3,3_5
0.7764,0.2244,-0.9221,17.5344,4.4427,57.8626,3,3_5
0.8584,0.2402,-0.9246,7.8321,2.6870,58.9084,3,3_5
0.9241,0.2451,-0.9229,-3.1145,-2.5267,59.3511,3,3_5
0.9636,0.2542,-0.9170,-13.2443,-9.3969,59.1985,3,3_5
0.9968,0.2351,-0.9287,-21.2443,-13.1908,60.0840,3,3_5
1.0156,0.1775,-0.9595,-29.3893,-12.9008,62.8015,3,3_5
1.0645,0.1870,-0.9448,-40.3435,-8.8015,63.7176,3,3_5
1.1345,0.1785,-0.9177,-50.7328,-4.3282,64.5344,3,3_5
1.1719,0.1785,-0.8586,-60.2748,-1.9542,63.7939,3,3_5
1.3274,0.1873,-0.7952,-71.8168,-3.2519,55.7405,3,3_5
1.3540,0.1860,-0.6990,-80.5267,-5.0000,49.7939,3,3_5
1.3889,0.1738,-0.6245,-85.4733,-4.9618,44.4046,3,3_5
1.3867,0.1550,-0.5674,-87.0763,-1.2672,40.2824,3,3_5
1.3696,0.1289,-0.4978,-84.0305,7.1603,43.6336,3,3_5
1.4695,0.1169,-0.4478,-78.8015,14.6412,43.4275,3,3_5
1.5659,0.0872,-0.4312,-73.4580,20.6107,39.5115,3,3_5
1.6533,0.0586,-0.4185,-71.0153,25.7481,29.1603,3,3_5
1.7156,0.0322,-0.3853,-71.2443,29.0687,16.2214,3,3_5
1.7859,0.0256,-0.3372,-73.3588,26.4427,-1.0992,3,3_5
1.7578,0.0217,-0.2969,-75.9695,17.7634,-20.5725,3,3_5
1.6580,0.0234,-0.2578,-78.3130,9.3817,-37.5344,3,3_5
1.5488,0.0237,-0.2502,-80.2366,4.2214,-48.2443,3,3_5
1.4790,0.0278,-0.2214,-82.0229,3.7786,-53.6718,3,3_5
1.4546,0.0483,-0.1868,-82.8779,4.9924,-58.3588,3,3_5
1.4656,0.0627,-0.1262,-83.9160,4.4427,-65.2519,3,3_5
1.4578,0.0845,-0.0720,-83.2672,-0.9695,-74.8550,3,3_5
1.4053,0.1152,-0.0269,-82.7405,-8.0458,-85.8473,3,3_5
1.3069,0.1492,0.0020,-81.2214,-13.3435,-93.0916,3,3_5
1.2065,0.1831,0.0688,-76.9160,-13.7481,-94.9008,3,3_5
1.1228,0.1963,0.1011,-68.9771,-11.6412,-94.3359,3,3_5
1.0493,0.2158,0.1028,-60.2519,-7.9313,-93.3282,3,3_5
1.0100,0.2158,0.1099,-52.5573,-5.3664,-91.9924,3,3_5
0.9570,0.2043,0.1350,-46.0763,-5.3817,-92.3893,3,3_5
0.8967,0.2207,0.1562,-37.8626,-6.5878,-89.8550,3,3_5
0.8936,0.2058,0.1636,-29.7099,-10.2061,-89.8550,3,3_5
0.8386,0.1946,0.1514,-21.7557,-15.3817,-89.9237,3,3_5
0.7910,0.1926,0.1533,-13.3893,-19.8015,-87.6183,3,3_5
0.7607,0.1963,0.1631,-4.9924,-23.6794,-85.6031,3,3_5
0.7158,0.2134,0.1553,3.4275,-25.5038,-83.2137,3,3_5
0.6731,0.2332,0.1421,12.0076,-25.8321,-81.4275,3,3_5
0.6309,0.2649,0.1099,20.7023,-23.7328,-80.7099,3,3_5
0.5544,0.3030,0.0891,28.8779,-18.8779,-79.1679,3,3_5
0.4929,0.3350,0.0547,37.7786,-14.8092,-75.8473,3,3_5
0.4434,0.3665,0.0078,45.3588,-13.1756,-70.6336,3,3_5
0.4067,0.3892,-0.0249,51.0229,-14.5954,-62.6489,3,3_5
0.3979,0.4260,-0.0698,57.9847,-18.1832,-54.8321,3,3_5
0.3853,0.4468,-0.1423,63.6794,-20.7710,-50.0458,3,3_5
0.3308,0.4785,-0.2173,68.1832,-18.5420,-44.6641,3,3_5
0.3020,0.4961,-0.2852,70.9542,-13.9160,-36.4733,3,3_5
0.3110,0.5127,-0.3560,72.8702,-10.1527,-27.9771,3,3_5
0.3213,0.5120,-0.4294,74.6794,-8.2748,-19.7328,3,3_5
0.3511,0.5256,-0.5217,74.9466,-6.0687,-13.4733,3,3_5
0.3752,0.5486,-0.5564,74.7939,-5.1298,-8.7405,3,3_5
0.4185,0.5618,-0.6130,73.9618,-6.3359,-5.0611,3,3_5
0.4592,0.5820,-0.6694,72.4809,-9.6031,-4.0611,3,3_5
0.4575,0.6013,-0.7615,68.5420,-11.6718,-2.4275,3,3_5
0.4783,0.6062,-0.8147,60.9389,-9.3435,1.6336,3,3_5
0.4863,0.6091,-0.8398,52.5344,-4.5115,6.0305,3,3_5
0.4963,0.5996,-0.8718,45.2901,1.9008,12.6794,3,3_5
0.5906,0.6067,-0.8699,38.6947,7.8550,17.9160,3,3_5
0.6702,0.6021,-0.8499,32.5878,8.4504,16.9771,3,3_5
0.6895,0.5867,-0.8608,27.7786,8.1985,17.7252,3,3_5
0.7080,0.5574,-0.8579,21.3359,8.6260,17.9771,3,3_5
0.7268,0.5339,-0.8450,14.2366,10.8397,19.2290,3,3_5
0.7695,0.5142,-0.7939,8.7252,14.0305,21.8931,3,3_5
0.8291,0.4802,-0.7852,3.2061,15.7939,21.6107,3,3_5
0.8633,0.4624,-0.7322,-1.3053,16.6794,19.9160,3,3_5
0.9153,0.4446,-0.6875,-5.7557,14.1527,17.6031,3,3_5
0.8462,0.4114,-0.4812,-0.2824,-7.6794,-5.7176,3,3_6
0.8684,0.4233,-0.4802,-1.3130,-0.0382,-0.4580,3,3_6
0.9070,0.4248,-0.4880,0.1069,3.5038,3.1527,3,3_6
0.9419,0.4280,-0.5151,1.5115,3.4046,3.9237,3,3_6
0.9436,0.4189,-0.5540,1.5267,3.9618,2.9008,3,3_6
0.9397,0.4211,-0.6084,-0.6870,6.1527,2.5878,3,3_6
0.9414,0.4194,-0.6497,-4.6107,9.7252,2.5267,3,3_6
0.9465,0.3997,-0.6716,-10.4427,14.4504,2.9466,3,3_6
0.9631,0.3936,-0.6948,-16.6641,16.3893,2.2519,3,3_6
0.9858,0.3733,-0.6919,-24.4351,15.7786,0.1908,3,3_6
0.9968,0.3657,-0.6836,-32.4122,11.8855,-3.0916,3,3_6
0.9783,0.3574,-0.6770,-40.2366,5.7481,-7.6183,3,3_6
0.9294,0.3472,-0.6687,-48.8321,2.7252,-10.9542,3,3_6
0.8857,0.3506,-0.6387,-55.8779,2.0382,-12.3893,3,3_6
0.8467,0.3582,-0.5979,-60.7634,2.6260,-12.0534,3,3_6
0.8098,0.3555,-0.5698,-65.3740,2.3053,-10.9389,3,3_6
0.7651,0.3645,-0.5461,-68.2061,4.4656,-7.6412,3,3_6
0.7654,0.3721,-0.5176,-72.2137,6.6412,-4.9542,3,3_6
0.7588,0.3755,-0.4924,-76.0916,8.1221,-2.4962,3,3_6
0.7571,0.3823,-0.4509,-80.8855,7.0382,-1.7634,3,3_6
0.7483,0.3865,-0.4026,-85.4656,3.4580,-1.6336,3,3_6
0.7280,0.3967,-0.3601,-89.9160,-3.1832,0.0305,3,3_6
0.7041,0.3970,-0.3601,-95.2901,-9.0153,3.5573,3,3_6
0.7131,0.3972,-0.3164,-102.5725,-13.0000,8.1374,3,3_6
0.7422,0.3955,-0.2910,-110.2290,-17.6794,11.6641,3,3_6
0.7371,0.3706,-0.2373,-116.0076,-21.7481,12.6565,3,3_6
0.7275,0.3564,-0.1909,-120.9008,-24.0916,14.4809,3,3_6
0.7173,0.3484,-0.1194,-123.4962,-24.7176,17.0916,3,3_6
0.6943,0.3259,-0.0774,-124.3130,-22.8397,20.4885,3,3_6
0.6802,0.2988,-0.0325,-124.8321,-20.4580,25.5038,3,3_6
0.7048,0.2825,0.0354,-125.3130,-17.1069,30.7099,3,3_6
0.7554,0.2815,0.1362,-122.5802,-17.8092,34.2137,3,3_6
0.7893,0.2634,0.2007,-116.4351,-21.9847,36.0687,3,3_6
0.7913,0.2651,0.2585,-107.7481,-26.3282,37.1679,3,3_6
0.7798,0.2698,0.3186,-95.9847,-29.1527,39.4809,3,3_6
0.7454,0.2788,0.3774,-80.8015,-27.4351,44.3130,3,3_6
0.7664,0.2908,0.4343,-62.4198,-20.8473,51.3282,3,3_6
0.8252,0.3086,0.4880,-40.7481,-13.4351,57.7328,3,3_6
0.8762,0.3228,0.5330,-17.6412,-8.9313,62.7099,3,3_6
0.9360,0.3230,0.5664,5.8931,-9.2901,65.7176,3,3_6
0.9946,0.3171,0.5581,31.5649,-12.0840,68.0229,3,3_6
1.0334,0.3032,0.5425,57.0840,-11.9618,69.3664,3,3_6
1.1038,0.2810,0.4641,78.9771,-10.9542,68.4885,3,3_6
1.1941,0.2380,0.3989,96.2366,-11.1832,64.0458,3,3_6
1.2568,0.2202,0.3320,110.5038,-13.3435,55.9160,3,3_6
1.3281,0.1863,0.2441,123.5725,-17.9695,43.8244,3,3_6
1.3645,0.1750,0.1409,134.3435,-25.4580,29.2977,3,3_6
1.3745,0.1619,0.0225,142.6412,-32.9466,16.2443,3,3_6
1.3633,0.1267,-0.0955,147.6641,-40.2061,2.3969,3,3_6
1.3098,0.1226,-0.1826,151.1985,-43.8321,-9.9771,3,3_6
1.2329,0.1272,-0.3079,154.5954,-43.8168,-16.0916,3,3_6
1.1814,0.1313,-0.4167,157.9466,-39.8321,-18.3588,3,3_6
1.1060,0.1440,-0.5706,158.7328,-30.5420,-17.4809,3,3_6
1.0227,0.1458,-0.7336,153.2290,-15.3130,-14.2748,3,3_6
0.9775,0.1824,-0.8696,142.0229,3.0229,-8.2290,3,3_6
0.9915,0.2095,-0.9634,128.5115,20.1832,-1.5573,3,3_6
1.0269,0.2292,-1.0320,112.3435,30.8931,1.0763,3,3_6
1.0498,0.2571,-1.0957,95.0534,32.7023,0.3130,3,3_6
1.0386,0.2681,-1.1399,76.3206,28.3359,-3.2595,3,3_6
0.9949,0.2871,-1.1895,55.0382,22.1756,-6.5115,3,3_6
0.9517,0.2859,-1.2139,31.3053,16.1603,-6.0916,3,3_6
0.9045,0.2839,-1.2163,5.5573,11.4962,-3.8702,3,3_6
0.9099,0.2749,-1.1760,-19.1832,5.5802,-2.7481,3,3_6
0.9221,0.2661,-1.0732,-40.0458,-3.0687,-4.7252,3,3_6
0.9019,0.2585,-0.9956,-55.3740,-13.7405,-6.8321,3,3_6
0.8694,0.2583,-0.9460,-69.9160,-23.4962,-8.5191,3,3_6
0.8362,0.2493,-0.8679,-82.0229,-30.8550,-7.7099,3,3_6
0.8149,0.2383,-0.7703,-89.2519,-33.9695,-6.5267,3,3_6
0.7844,0.2332,-0.6960,-93.5954,-34.6260,-4.0840,3,3_6
0.7446,0.2251,-0.6272,-95.7710,-32.1221,-0.0687,3,3_6
0.7065,0.2056,-0.5647,-95.8092,-27.0229,5.6183,3,3_6
0.7075,0.2043,-0.4905,-92.8092,-19.6336,13.9160,3,3_6
0.7542,0.1926,-0.4182,-88.8244,-12.8550,21.3435,3,3_6
0.7974,0.1816,-0.3433,-83.9695,-7.7328,24.5038,3,3_6
0.8127,0.1636,-0.2798,-77.5954,-4.0000,25.3130,3,3_6
0.8276,0.1619,-0.2288,-71.7252,-0.9771,25.4962,3,3_6
0.8232,0.1482,-0.1853,-66.7786,0.9466,26.5878,3,3_6
0.8323,0.1550,-0.1304,-61.6794,1.3740,28.0992,3,3_6
0.8489,0.1699,-0.0920,-56.7786,0.1756,31.1298,3,3_6
0.9080,0.1689,-0.0442,-52.2672,-3.0229,32.5878,3,3_6
0.9321,0.1516,-0.0149,-48.0916,-8.1832,30.8473,3,3_6
0.9290,0.1428,0.0286,-43.8015,-11.9847,28.6031,3,3_6
0.9258,0.1421,0.0674,-39.4427,-13.6412,27.5038,3,3_6
0.9182,0.1692,0.0945,-33.2824,-12.8931,28.8550,3,3_6
0.9312,0.1865,0.1162,-26.4656,-10.3359,32.2214,3,3_6
0.9524,0.1982,0.1328,-20.8015,-6.6260,36.7710,3,3_6
1.0029,0.1858,0.1428,-16.1374,-3.5344,40.8473,3,3_6
1.0706,0.1626,0.1709,-11.7863,-3.7710,40.5954,3,3_6
1.1086,0.1514,0.2209,-6.7405,-6.2672,36.6718,3,3_6
1.1274,0.1587,0.2466,-1.0076,-8.2443,32.6565,3,3_6
1.1729,0.1702,0.2683,7.1145,-10.6412,29.7023,3,3_6
1.1978,0.1782,0.2979,16.9466,-13.5191,26.5344,3,3_6
1.2183,0.1826,0.2856,27.2290,-15.1985,25.1298,3,3_6
1.2427,0.1604,0.2603,37.1756,-15.2061,22.6565,3,3_6
1.2886,0.1523,0.2341,46.8550,-15.1527,18.6260,3,3_6
1.3423,0.1370,0.1931,55.1221,-16.4275,11.7710,3,3_6
1.3657,0.1377,0.1375,62.3435,-17.4656,3.4046,3,3_6
1.3831,0.1348,0.0854,68.9008,-16.4962,-6.2137,3,3_6
1.3638,0.1440,0.0239,77.4733,-17.2137,-16.0229,3,3_6
1.3162,0.1445,-0.0464,87.1374,-18.7863,-23.4198,3,3_6
1.3254,0.1060,-0.1682,94.1450,-21.4275,-33.4504,3,3_6
1.1890,0.1360,-0.2734,100.2748,-20.0840,-29.4809,3,3_6
1.1106,0.1257,-0.4058,101.8855,-17.2824,-26.9771,3,3_6
1.1240,0.1594,-0.4783,102.6794,-13.7023,-24.7863,3,3_6
1.1174,0.1677,-0.5708,101.8473,-9.3206,-23.0458,3,3_6
1.0459,0.1670,-0.6909,98.0305,-3.9084,-22.3053,3,3_6
1.0713,0.1499,-0.7473,93.9237,2.0763,-22.9389,3,3_6
1.0269,0.1516,-0.8149,86.9008,6.4809,-26.0992,3,3_6
0.9863,0.1453,-0.8555,77.0992,11.1069,-29.6870,3,3_6
0.9839,0.1489,-0.8809,66.8244,12.7557,-31.6947,3,3_6
0.9539,0.1599,-0.8787,57.4733,10.6718,-33.0687,3,3_6
0.8855,0.1707,-0.8760,49.1908,7.6565,-31.3817,3,3_6
0.9021,0.1704,-0.8760,42.3588,4.1603,-30.7481,3,3_6
0.8169,0.1772,-0.8882,35.3740,3.1603,-27.1908,3,3_6
0.7764,0.1843,-0.8633,27.2519,4.6641,-21.5115,3,3_6
0.7671,0.1777,-0.8389,18.2672,5.6336,-17.7710,3,3_6
0.7764,0.1768,-0.8015,11.4275,6.3893,-13.4427,3,3_6
0.8269,0.1797,-0.7275,7.3206,6.6489,-8.1679,3,3_6
0.7866,0.1765,-0.7012,3.9695,7.1527,-3.6489,3,3_6
0.8372,0.1626,-0.6733,1.7099,8.2977,-1.1756,3,3_6
0.8687,0.1572,-0.6479,-0.3664,9.1756,-0.6336,3,3_6
0.9302,0.1479,-0.5994,-3.2061,9.1145,-2.0305,3,3_6
0.8794,0.1528,-0.5681,-6.4275,8.5344,-0.1450,3,3_6
0.8801,0.1545,-0.5415,-10.1069,6.9237,2.4809,3,3_6
0.9236,0.1646,-0.5112,-13.2824,5.3130,5.4275,3,3_6
0.9265,0.1821,-0.4773,-15.9466,4.0534,8.4427,3,3_6
1.3938,-0.3684,-0.4636,11.2137,-0.4046,1.3282,3,3_7
0.8381,0.1682,-0.5393,11.4046,1.0076,3.0992,3,3_7
0.7988,0.1868,-0.6091,4.6412,0.2290,9.4427,3,3_7
0.8130,0.1897,-0.6101,1.4351,1.3588,14.7939,3,3_7
0.8315,0.1897,-0.6443,1.5496,2.9084,17.9771,3,3_7
0.8220,0.1819,-0.7166,-0.0840,6.4504,19.8092,3,3_7
0.7898,0.1743,-0.7676,-3.5496,12.3359,24.2061,3,3_7
0.8394,0.1648,-0.8320,-7.4275,19.6183,30.2977,3,3_7
0.8091,0.1560,-0.8843,-12.7328,27.4427,35.4885,3,3_7
0.8303,0.1489,-0.9124,-21.6641,35.5420,41.2290,3,3_7
0.8433,0.1443,-0.8943,-31.6718,42.9237,47.9542,3,3_7
0.9473,0.1504,-0.8701,-42.5038,44.0076,53.4427,3,3_7
1.0356,0.1301,-0.8657,-56.4122,34.8702,57.6107,3,3_7
1.1670,0.0725,-0.8713,-76.5649,17.8473,59.5191,3,3_7
1.5273,0.0693,-0.8401,-102.3206,-4.3435,40.9542,3,3_7
1.2930,0.0093,-0.6670,-107.2595,-7.1221,53.0534,3,3_7
1.4236,-0.0269,-0.5791,-113.4809,-3.3893,47.8244,3,3_7
1.4846,-0.0247,-0.5325,-126.0687,2.8397,41.5115,3,3_7
1.5332,0.0063,-0.4551,-139.1985,2.5954,28.5115,3,3_7
