label,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
1,0.0,0.9999999719480739,-1.65344363568064,2.70161787689174,4.35506151257238,0.9999999719480739,2.2204460492503132e-17,0.9999998370124573,-2.9989979500216974,1.688523777641495,4.687521727663192,0.9999998370124573,4.070817756958907e-17,0.9999999821436041,-1.4050647410146921,2.150143694983565,3.555208435998257,0.9999999821436041,7.401486830834377e-18,0.999999999495503,-2.2784356548369913,2.662169201679825,4.940604856516816,0.999999999495503,-7.401486830834377e-18,0.9999999998533606,-1.9501213396422337,1.3853088457716833,3.335430185413917,0.9999999998533606,-1.4802973661668754e-17,0.999999999553762,-2.43034882546345,2.5944281166007865,5.0247769420642365,0.999999999553762,0.08566681033756497,0.36622889948687515,0.06893019002505056,0.24670463663657188,0.07833811268244477,0.24315937454206266
1,4.456662311918598e-16,0.9999999751512465,-1.390116081556414,2.051436291880224,3.441552373436638,0.9999999751512465,4.0371746350005693e-17,0.9999999801571087,-1.8984289309815818,1.4883557411823138,3.3867846721638957,0.9999999801571087,-8.074349270001138e-18,0.9999999610004524,-1.8083771129520816,1.7136720297538444,3.522049142705926,0.9999999610004524,-7.418308391813546e-17,0.9999999995779881,-2.3672816470418847,2.4748978616765487,4.842179508718433,0.9999999995779881,1.4937546149502106e-16,0.9999999997167999,-2.7059145782693568,1.3736824541227384,4.079597032392095,0.9999999997167999,-5.24832702550074e-17,0.9999999998160847,-2.6314947296379514,1.7331949109804754,4.364689640618427,0.9999999998160847,0.08250470105457912,0.06543967068062104,0.15042018166630922,0.2581897209195282,0.20638760485837862,0.10178523957724307
1,-6.344131569286608e-17,0.9999999770027465,-1.444121664742081,1.7403080391237529,3.184429703865834,0.9999999770027466,-1.7182023000151233e-16,0.999999978103272,-2.1005965617503928,1.387990141252408,3.4885867030028006,0.9999999781032719,8.194503276995204e-17,0.9999999810819462,-1.5881916234780797,1.7752491338985819,3.3634407573766616,0.9999999810819463,-6.079792753899667e-17,0.9999999999079909,-1.8111724658410449,1.7782389347682792,3.589411400609324,0.9999999999079909,-1.3657505461658671e-17,0.9999999998487056,-1.5889176835785126,2.4857556848853135,4.074673368463826,0.9999999998487056,2.819614030794048e-17,0.999999999813939,-1.6613831315576066,2.1300010441580963,3.791384175715703,0.999999999813939,0.08658373985604616,0.08242804283695548,0.11505052159739759,0.09224966671456153,0.11553453093250116,0.14863974942469704
1,-4.364979413056171e-17,0.9999999698733311,-1.96454977935874,1.5370729470764877,3.5016227264352278,0.9999999698733311,2.0875988497225166e-17,0.9999999499518448,-2.017009106685551,2.704033397213877,4.721042503899428,0.9999999499518448,-5.883233121945274e-17,0.9999999875809503,-1.6085301895343023,1.3734078561581502,2.9819380456924525,0.9999999875809503,3.131398274583775e-17,0.9999999999133105,-1.8441824872574344,1.7540986598354549,3.598281147092889,0.9999999999133105,-6.156044335261285e-17,0.9999999999351412,-1.6410185269546702,1.477944593939219,3.1189631208938895,0.9999999999351412,-2.0401534213197323e-17,0.9999999998226315,-2.3289147700697224,2.3028394818219065,4.631754251891628,0.9999999998226315,0.20169804829634216,0.24625418281433464,0.10742263949019391,0.11461216971731458,0.06028371766236505,0.19199938691592752
1,-1.2688263138573217e-16,0.9999999523950978,-1.502723539779947,2.1999857388809776,3.7027092786609246,0.9999999523950978,4.282288809268461e-17,0.9999999274303466,-2.3839234826392937,1.3933269789791671,3.777250461618461,0.9999999274303466,6.264829924670526e-17,0.9999999850789186,-1.050565633831139,1.8765029128681714,2.9270685466993105,0.9999999850789185,8.881784197001253e-17,0.9999999998491809,-1.905274559207034,1.9948390225479595,3.9001135817549937,0.9999999998491809,3.3623897317219026e-16,0.9999999998565725,-1.4368529998901984,2.2858027516061266,3.722655751496325,0.9999999998565725,-1.9032394707859827e-17,0.9999999996162728,-2.066400600850987,1.5634805108284746,3.6298811116794614,0.9999999996162728,0.238686839142273,0.311755024247294,0.09163922729211994,0.16540553654457676,0.11358210722280293,0.27666217757370043
1,-5.3828995133340925e-17,0.9999999579014991,-1.3631239469807448,2.8589347147280333,4.222058661708778,0.9999999579014991,-1.0765799026668185e-16,0.9999999327556265,-3.6931425110031797,2.3353155896795377,6.028458100682718,0.9999999327556265,-2.4223047810003414e-16,0.9999999832589275,-1.6973748132837463,2.1453709888206376,3.8427458021043837,0.9999999832589274,1.0765799026668185e-16,0.9999999997163724,-2.642812069498134,1.4444572205163269,4.087269290014461,0.9999999997163724,-5.3828995133340925e-17,0.9999999998780107,-2.2882972609200323,0.9367842538694878,3.22508151478952,0.9999999998780107,2.6914497566670462e-17,0.9999999996395713,-1.7197631238767814,4.267205801551781,5.986968925428562,0.9999999996395713,0.23531133863422168,0.23670019536422937,0.08494369113935679,0.19184083111743336,0.05733806305737656,0.2742038980216589
1,-2.4396317107642925e-16,0.9999999731743331,-2.0191656473428496,1.312850442286752,3.332016089629602,0.9999999731743331,4.269355493837512e-16,0.9999998192081351,-1.6134936809440636,2.698392297276031,4.3118859782200945,0.9999998192081351,0.0,0.99999997729086,-1.5305911645316628,2.6238189117848147,4.154410076316477,0.99999997729086,1.0292196279786859e-16,0.9999999990380127,-1.9156928648437876,5.097270699078468,7.012963563922256,0.9999999990380127,2.134677746918756e-16,0.9999999993272769,-1.7710406162028811,4.226460293168609,5.99750090937149,0.9999999993272768,9.148618915366097e-17,0.999999999223806,-3.1705883494777405,2.0500533439513746,5.2206416934291155,0.999999999223806,0.06918362627349951,0.26147802738595577,0.057863280322588403,0.2872697752809306,0.181961900455279,0.2769978923594328
2,0.0,0.9999999799558701,-2.0451626953898434,2.258311971631605,4.303474667021448,0.9999999799558701,1.973729821555834e-17,0.9999999725682647,-1.9040047583756543,2.0313520185461784,3.9353567769218327,0.9999999725682647,-1.5789838572446671e-16,0.9999999711842137,-1.5753238254733184,1.7197613541353256,3.2950851796086438,0.9999999711842137,7.894919286223336e-17,0.9999999996826032,-2.517639748559055,1.7076153604016164,4.225255108960671,0.9999999996826032,-1.64991477270683e-17,0.9999999998717936,-1.8871559755933738,1.434468355809815,3.321624331403189,0.9999999998717936,5.921189464667501e-17,0.9999999998368067,-2.314038827393122,1.4021565869055337,3.7161954142986557,0.9999999998368067,0.0836243334621766,0.08044394752130735,0.09086309687871487,0.1402452386833487,0.060753884308568616,0.0910900569902589
2,-3.650048300137501e-17,0.999999978349167,-1.472302612277882,2.211586615994192,3.683889228272074,0.999999978349167,4.136721406822501e-16,0.9999999582493702,-2.394161276511063,1.6514747628561122,4.045636039367175,0.9999999582493703,-9.733462133700002e-17,0.9999999760230918,-1.3381643856442553,1.7251254082090777,3.063289793853333,0.9999999760230918,-4.866731066850001e-17,0.9999999998081411,-1.6732624988643148,2.3324879637599922,4.005750462624307,0.9999999998081411,2.4333655334250005e-17,0.9999999998870026,-1.3626636195425428,1.8915776029263514,3.2542412224688944,0.9999999998870026,8.516779366987502e-17,0.999999999845391,-1.5768471023422086,1.9331307645695788,3.5099778669117874,0.999999999845391,0.09032130246868496,0.12280155969038162,0.07842598640925652,0.09068222956898535,0.06883296971365335,0.09020634194892695
2,-9.907966434901795e-17,0.9999999642562355,-2.765580489696697,1.9676087832639875,4.733189272960685,0.9999999642562356,2.2646780422632675e-16,0.9999999762194904,-1.3519835518568672,2.11997084487381,3.471954396730677,0.9999999762194904,0.0,0.9999999748731102,-1.7001153882695264,2.171938312287729,3.872053700557255,0.9999999748731102,-5.661695105658169e-17,0.9999999998806167,-1.9269076645223788,2.3811880187203123,4.308095683242691,0.9999999998806167,8.846398602590889e-18,0.9999999996971172,-3.849388001772166,2.531033238659654,6.38042124043182,0.9999999996971172,2.8308475528290844e-17,0.9999999997905137,-1.8760286893473515,2.1584231012533195,4.034451790600671,0.9999999997905137,0.11314903062160869,0.046735359841142916,0.0835660046409169,0.08029373413653493,0.2679898437583835,0.08402415927482997
